datetime,wind speed,active power,rotor speed,pitch angle,sin_wind_dir,sin_nacelle_dir,cos_wind_dir,cos_nacelle_dir
2018-01-03 00:00:00,11.2722749710083,1936.3420410156302,15.220118522644,3.6500000953674303,0.0811055372121452,-0.0020261315710555622,-0.9967055191146126,-0.9999979473933218
2018-01-03 00:00:02,10.00572681427,1992.99255371094,15.229702615941736,3.8863066155418746,-0.004818065251616557,-0.0020261315710555622,-0.9937814906130213,-0.9999979473933218
2018-01-03 00:00:04,10.507183074951199,2022.11291503906,15.239286709239472,4.122613135716319,-0.12941763818157045,-0.0020261315710555622,-0.9915534788822603,-0.9999979473933218
2018-01-03 00:00:06,10.7042236328125,2027.17077636719,15.248870802537208,4.358919655890763,-0.15047457504935435,-0.0020261315710555622,-0.9885649577906362,-0.9999979473933218
2018-01-03 00:00:08,10.312801615343007,2015.7901718348448,15.258454895834944,4.595226176065208,-0.1702245002785259,-0.0020261315710555622,-0.9853301100235629,-0.9999979473933218
2018-01-03 00:00:10,10.1467437744141,2010.96203613281,15.26803898913268,4.831532696239652,-0.13740244315478442,-0.0020261315710555622,-0.9895945895718834,-0.9999979473933218
2018-01-03 00:00:12,11.6843414306641,2026.51989746094,15.277623082430416,5.067839216414097,-0.07830230503502683,-0.0020261315710555622,-0.9963253918158171,-0.9999979473933218
2018-01-03 00:00:14,11.861955812698039,2030.453911755504,15.287207175728152,5.304145736588541,-0.009081379633061035,-0.0020261315710555622,-0.9990513483969492,-0.9999979473933218
2018-01-03 00:00:16,11.9363059997559,2032.10070800781,15.296791269025888,6.037901818505369,-0.020483732126526044,-0.0020261315710555622,-0.9991249984300659,-0.9999979473933218
2018-01-03 00:00:18,10.969780921936,2036.40087890625,15.306375362323625,6.820098273090106,-0.056945240154739084,-0.0020261315710555622,-0.9983381768282473,-0.9999979473933218
2018-01-03 00:00:20,10.343939244149935,2025.80269596811,15.315959455621362,6.765842643763398,-0.03893475653608929,-0.0020261315710555622,-0.9991854183867132,-0.9999979473933218
2018-01-03 00:00:22,10.085092544555698,2021.41931152344,15.296995261215315,7.070407370902993,-0.05898152200261342,-0.0020261315710555622,-0.9978920502231585,-0.9999979473933218
2018-01-03 00:00:24,11.9089813232422,2027.39489746094,15.266256914253471,7.5229601546642835,-0.12299200088481005,-0.0020261315710555622,-0.989680879769688,-0.9999979473933218
