datetime,wind speed,active power,rotor speed,pitch angle,sin_wind_dir,sin_nacelle_dir,cos_wind_dir,cos_nacelle_dir
2018-01-03 00:00:00,10.126624956289117,1883.9500601417826,14.758017604892878,12.483533736134733,0.00609633863191561,-0.4780702883242595,-0.8620412317073198,-0.8475395745039173
2018-01-03 00:00:02,12.627567974543846,1995.565731420671,14.941300655996539,14.713630587239923,-0.4376759768124389,-0.11034749008041356,-0.9898742438526762,-0.7476390614003647
2018-01-03 00:00:04,12.555854037110883,1917.4714379493887,15.226884514682352,12.895320219973897,-0.6596640533710822,-0.6927297428282697,-1.137203651148214,-1.2480278957113515
2018-01-03 00:00:06,10.676323811872006,2018.3731882969269,15.149550593049627,16.072727704917405,0.07084700381119596,-0.6066634097081588,-0.7962051203423375,-0.8301083119460256
2018-01-03 00:00:08,15.278637653217665,2073.3847076746456,15.476525110559368,10.089800151518975,-0.728775512660579,-0.6706523973133843,-1.0486823869432582,-0.8076746873576706
2018-01-03 00:00:10,11.530359519458967,1933.92895623308,15.053324093302347,6.152288547101096,-0.4172974938893911,-0.136472638882005,-0.9502549144062045,-0.7300724663642288
2018-01-03 00:00:12,12.145116099646158,1971.4001730445575,15.133078864147675,14.005184789566375,-1.0142125660521197,-0.23886586158229686,-0.5069122627438627,-0.9188692238093235
2018-01-03 00:00:14,15.717510524088294,2006.227845414808,15.166655449167333,18.436929168083747,-0.7835933599110307,-0.46581242859839267,-0.8127473687898159,-0.7181279347023005
2018-01-03 00:00:16,11.684834744742941,2042.0467885607327,14.664214935195647,12.378408353743398,0.15869731194570408,-0.3445557606227091,-0.8821267677226772,-1.0745626990322563
2018-01-03 00:00:18,14.972544970854914,1976.736968574929,15.349957827803001,11.859524870904048,-0.9749442827797674,-0.059914432767320835,-0.9375037463292616,-1.4669456760246997
2018-01-03 00:00:20,16.201734754544592,2032.318921169809,14.954439931641959,15.382349364320154,0.04317596004431673,-0.059255973106939364,-0.6550251146224296,-0.5732485372178096
2018-01-03 00:00:22,11.436934990233167,1985.9893411751652,15.168998569056814,10.927026547070364,-0.5592794458176878,-0.09589565969153685,-1.141282636179509,-0.6492656935110812
2018-01-03 00:00:24,18.66036423975475,1980.4795636720328,15.269375043457618,6.637936115871277,-0.7532141209044991,0.38980853549475336,-0.6764735576427732,-0.7790977225733245
2018-01-03 00:00:26,13.89338683400456,1987.972772984288,14.63801972591789,11.207562028597323,-0.6596407840347054,-0.8211094483922396,-0.8380497669813087,-0.7326061040395918
2018-01-03 00:00:28,14.06025013812234,1986.2358820362008,15.040782089681688,10.730632664200837,-0.2083001647833125,-0.44891648355816544,-0.5670672799852065,-0.7529997267622948
2018-01-03 00:00:30,14.959815347031304,1967.7350913778134,15.047804634110493,13.446238524408397,-0.6284727117031597,-1.2481648996084207,-0.622629604967692,-0.9161958317732022
2018-01-03 00:00:32,11.96494431609915,1961.961649914173,14.93542790027048,9.961624422992957,-0.6355923595285091,-0.6568900580212417,-0.782531545739668,-0.8426163852260481
2018-01-03 00:00:34,16.255245197452187,2003.921916365411,15.252013572999191,9.917154994699663,-0.581246161627899,-0.22725356660409243,-1.0795175923770644,-0.8066193588374923
2018-01-03 00:00:36,16.3623131647309,1900.834087121105,15.521529705136157,8.492700438140432,-0.8779024523908954,-0.6349808715883012,-0.8298897818681258,-0.9899975262222602
2018-01-03 00:00:38,12.640143276550301,2014.4849049152238,15.022459205846173,16.998386266753165,-0.18018476254596177,-0.7636721380048227,-1.4725042274711235,-1.044318102704128
2018-01-03 00:00:40,13.250068754572764,2026.9195532089673,14.782543910622875,11.425061971668988,-0.7386618746846723,-0.3122653509782463,-0.8980177045024156,-1.0221027108197882
2018-01-03 00:00:42,12.391870069472384,2021.3345832439238,15.034734524173041,10.579041425359335,-0.5960531467574841,0.2267730381044658,-0.6951955645622958,-0.9029142607781313
2018-01-03 00:00:44,16.226584197825215,1972.7161317149048,15.212137783489643,11.227507634736856,-0.2678009307481106,-0.16728308444942075,-1.0114777346576216,-0.9120910557398353
2018-01-03 00:00:46,15.17521550991055,2001.6146243295445,15.32683800838852,15.57978857528429,-0.43562047057194775,-0.21548703317528728,-1.0501641287007915,-0.4915261129658701
2018-01-03 00:00:48,15.992116803744311,1996.4818643397116,15.298989457317388,17.99216465155002,-0.6479712088032719,-0.4913317846296663,-0.7313435732948361,-0.9703799210300829
2018-01-03 00:00:50,14.520126567896561,1928.4670133465052,15.339522605358932,13.703767279405337,0.08858684729620309,-1.0558672257431319,-0.4051556382261006,-0.8686168982068432
2018-01-03 00:00:52,15.848018747059887,1933.712070808388,15.47509043968135,14.977960906112862,-0.5527195916626279,-0.3332583759708467,-0.9245356446016817,-0.8609170960106584
2018-01-03 00:00:54,16.045125220540005,1937.9304149393868,15.619023736248176,16.55663340079912,0.03561381017640547,0.14122750841768106,-0.8956904741209525,-1.3680314019065276
2018-01-03 00:00:56,14.848445486056693,1957.8299601938866,15.416912840622162,14.059588732413083,-0.9518357066764194,-0.07460577645967054,-1.107132759332089,-1.0349044561950667
2018-01-03 00:00:58,16.698403439674593,2009.6810370868757,15.178863237240375,12.919622321648728,-0.6446903992243083,-0.7553717647034479,-1.1672072133448885,-0.6725353316453209
2018-01-03 00:01:00,16.232497163713305,2002.329719574527,15.121196951201089,16.41760512759697,-0.04318465080904582,-0.6014564903322412,-0.5028124407385992,-0.9420029810548955
2018-01-03 00:01:02,14.727778382049792,2072.738720385458,14.821817974984969,16.985301134986024,-0.5561917300358771,-1.0697232035144553,-0.44971237536626274,-0.818588439098673
2018-01-03 00:01:04,13.28369413001936,1889.3001519361958,14.97954504854648,14.222395754632185,-0.2512755858022226,-0.6848815846471317,-0.7730413157394639,-0.8181683971999258
2018-01-03 00:01:06,13.931827106831092,2031.8414572600352,15.486335823696336,11.42972555967998,-0.7885080911736777,-0.6017115442618435,-0.679404152163043,-0.4304171575034793
2018-01-03 00:01:08,17.160031562345942,1983.2016517938926,15.06709299740104,9.284369425958413,-0.6711523979065079,-0.023287344650694375,-0.9183167833482636,-0.925924558579409
2018-01-03 00:01:10,17.932653932046684,1996.8277018246886,15.209988947236399,12.048816249283274,0.2246469408052471,-0.14888331793658283,-0.9705759586637894,-1.0055763174322192
2018-01-03 00:01:12,16.44199536817516,2042.506606796193,15.380613144235056,12.706170122612955,-0.9398011553628473,-0.3666919771126304,-0.592692709343568,-0.6868318924528035
2018-01-03 00:01:14,12.442369409965151,2037.7782399864286,15.164573176216182,13.13663939623112,-0.5519023987905473,-0.5723610731827945,-0.9739991577162574,-0.9386309317199465
2018-01-03 00:01:16,17.717662110476322,2049.136172374583,15.374187061082154,5.2428910911932105,-0.11712982426900514,-0.522690609696955,-0.93676308750452,-0.6761686090662791
2018-01-03 00:01:18,16.48223529438946,1990.419433518405,14.629291815469504,8.472567441284891,-0.4686924139436472,-0.5440101547665841,-0.5369868330833054,-0.08296855514802304
2018-01-03 00:01:20,15.429731144741377,2024.9656804738545,15.150737836854606,13.751959119215494,-0.9863180870246149,-0.5439853273555169,-0.4572941249961545,-0.8332958415910254
2018-01-03 00:01:22,20.045334292098765,2024.6354076377122,15.16695611374704,11.007632563602373,-0.5454289068454178,-0.5783570271452957,-0.8360777883424461,-1.3945139408515894
2018-01-03 00:01:24,15.369366575200573,2007.886965020804,15.139831163006122,9.984190775954955,-0.4932954027241924,-0.7183280145678164,-0.8549600974250653,-0.7864653777181189
2018-01-03 00:01:26,11.658905425934842,2000.6884731971447,15.227630351982848,5.44710512409525,-0.7514111929256777,-0.2596738071286815,-0.9674719170137932,-0.9147801722191474
2018-01-03 00:01:28,18.356879010044455,1898.2208868121857,14.928592351553947,12.61062407944626,-0.4798644995588034,-0.5983980226736896,-0.32355300802364534,-0.9277152049020341
2018-01-03 00:01:30,10.797725604068676,2082.518041882363,15.28598308516855,8.690654716723694,-0.7831244029529472,0.01621255511943903,-0.4925717741759001,-0.7871042193779461
2018-01-03 00:01:32,15.282021746096323,1965.1938053638683,15.315991034717872,8.3389882458209,-0.14883418406341098,-1.0136373477627636,-0.9304489164767304,-0.6517256315631406
2018-01-03 00:01:34,18.50434456400421,2031.8812414321224,15.43213628393545,12.093634896165607,-0.10650051353320389,-0.4304289465686733,-0.7520190348814617,-0.7630805638056827
2018-01-03 00:01:36,9.884687189683632,2005.6072984553994,15.028459649614746,6.3384150242898,-0.354811586008582,-0.44148129414521187,-0.6136392614280425,-0.8653715197214488
2018-01-03 00:01:38,13.187908914823531,1966.8399147321097,14.787921807142027,12.329380924282766,0.06361947146789043,-0.1832948600132885,-0.5514021949436683,-1.0260864721339091
2018-01-03 00:01:40,18.43940812270013,2035.7606421647017,15.290255713573611,9.222979339597783,-0.8756587899480752,-0.6190363372306471,-0.5331014171907958,-0.8065947345230561
2018-01-03 00:01:42,17.643678679549456,1996.1117807679618,15.193530318102582,12.445509757116808,-0.37143098412003034,-0.33059195193963314,-0.6197953999151831,-1.0110947409460507
2018-01-03 00:01:44,12.952180684181222,1882.8595667045922,14.697648110760444,15.531831519916436,-0.6360217493826935,-0.47869914176864187,-0.9880877140161051,-1.055924846511382
2018-01-03 00:01:46,18.899205618680014,2026.5678194987954,15.582961522597746,8.846907665943919,-0.2352012752932245,-0.3847478129384177,-0.96291163009998,-0.9570208110108932
2018-01-03 00:01:48,14.00359738698106,2031.578591969292,15.205417298305457,14.70636059680117,-0.8753510008775744,-0.29191316331282846,-0.4381173242325552,-1.3475582127644445
2018-01-03 00:01:50,14.72014644542027,1977.2683811428706,15.181675010245574,7.00604359933777,-0.48638062241698554,0.07979231964780609,-0.9479277339889256,-0.777310090124922
2018-01-03 00:01:52,17.12096094873418,2053.8569267750713,15.130445367274291,11.75625207542078,-0.6514902809763737,-0.5165951596955322,-0.4579909585104379,-0.6053007055404618
2018-01-03 00:01:54,12.420581033626023,1876.0447447865643,15.889906173844725,9.252391147873901,-0.3044661003261873,0.12413609971180839,-0.6743137834790055,-1.118996354435395
2018-01-03 00:01:56,11.849255540575022,2015.1698011889005,15.144481326709213,5.832423169925612,0.1778206857651921,-0.6934220847103658,-1.3004584899136113,-0.7116600411716417
2018-01-03 00:01:58,16.14019850673264,2005.9124021025975,14.809317908420176,5.029748322678204,-1.0397989073330212,-0.9657635259915641,-0.745790865333514,-0.9378101360134308
2018-01-03 00:02:00,10.74846097030129,1957.2588090473757,15.080621409713121,14.463239766634626,-0.761996207543074,0.1721054964019596,-0.9197048974826743,-0.6846170252462497
2018-01-03 00:02:02,14.056145825274507,1952.7138459722155,15.41664019375646,16.23498853283148,-0.7998408517429036,-0.6237593826236401,-0.9075962914745808,-0.6705063175300283
2018-01-03 00:02:04,11.68312526181164,2000.643369332667,15.209438576567372,11.165813011982209,-0.43598432031296935,0.17919211459675433,-0.91619426209116,-1.1140306959807547
2018-01-03 00:02:06,17.280199303917154,2052.6684611009605,14.94816077760134,11.82208563277224,-0.43258172427537134,-0.7441861731122563,-0.720481085628687,-0.8920997882439965
2018-01-03 00:02:08,15.286725241968197,2053.0577887288296,15.322764122452865,5.364784118606231,-0.38267543839661033,-0.05596785205922711,-0.8554079788336107,-0.9264753201531235
2018-01-03 00:02:10,13.954028468360821,1996.5057180316246,15.541967719469927,11.885961788005927,-0.6481930821830855,0.17524021330450168,-0.3523198908792928,-0.9134247455184302
2018-01-03 00:02:12,12.939817714443878,2051.1836605280223,15.509575140833302,13.839777099304612,-1.0481262001402445,-0.2640693234410668,-0.8260738627686804,-0.5223721739573981
2018-01-03 00:02:14,11.89253662768379,1962.955358703756,15.292777745714424,12.743616294214805,-0.011975495659756752,-0.26364790097486246,-0.7832303923027275,-0.9397919223626662
2018-01-03 00:02:16,12.343785842083092,1961.7254483172735,15.167404145159894,10.120261399270758,-0.42088726150850825,-0.02294713883761651,-0.5563839778440174,-0.7413306717591484
2018-01-03 00:02:18,14.163441519282967,1983.4554603554316,14.795141844813706,15.505347809738822,-0.986010410522822,-0.014841025201242919,-1.0513574776038612,-0.9619183232044071
2018-01-03 00:02:20,13.663209777047385,2002.9955747358244,15.107465221675533,11.68394156059397,-0.20550215164217608,-0.0973657837531049,-0.7740614940924542,-1.172071249683051
2018-01-03 00:02:22,15.499019134583044,1995.5587403534787,15.329843225600303,19.737609985802983,-0.6216637001172645,-0.17179747847135612,-0.8941299889862571,-0.7714906170718258
2018-01-03 00:02:24,12.256864236671362,2030.257930281922,15.286228062182024,11.290107307109185,0.1311298838937492,-0.5402111488590542,-0.848800817520143,-0.9394156407515831
2018-01-03 00:02:26,14.233624159242284,2079.4991474699427,15.236682757257771,8.418153317898895,-0.23033433013583124,-0.23999210541483373,-0.879630315425426,-0.8581351936180691
2018-01-03 00:02:28,15.37712225948639,1982.836083544797,15.271015952781337,16.311567757407015,-0.9756657949181105,-0.628596070476227,-0.6075160355850967,-0.43271383976078887
2018-01-03 00:02:30,15.515442324046704,1946.2335878863676,15.28301685608223,12.245608236650913,0.15226329049123638,-0.033232887423324864,-0.7500298599174238,-0.5338124219314606
2018-01-03 00:02:32,18.06682675261382,1951.3104898159108,15.110717440938416,8.989762766773373,0.022601907002009147,-0.25275075311363293,-1.07049530330203,-1.0685394404827848
2018-01-03 00:02:34,14.37970078992183,2016.6462523789996,15.35238867809821,13.838023363298888,-0.29442845928826517,-0.035435056218754035,-0.6681502226180907,-0.5856051944098783
